Code,Name,Name KH,Category Code,Unit ID,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image,Type(standard or service)
PD-0062,Product Pich 62,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0063,Product Pich 63,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0064,Product Pich 64,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0065,Product Pich 65,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0066,Product Pich 66,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0067,Product Pich 67,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0068,Product Pich 68,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0069,Product Pich 69,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0070,Product Pich 70,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0071,Product Pich 71,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0072,Product Pich 72,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0073,Product Pich 73,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0074,Product Pich 74,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0075,Product Pich 75,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0076,Product Pich 76,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0077,Product Pich 77,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0078,Product Pich 78,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0079,Product Pich 79,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0080,Product Pich 80,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0081,Product Pich 81,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0082,Product Pich 82,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0083,Product Pich 83,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0084,Product Pich 84,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0085,Product Pich 85,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0086,Product Pich 86,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0087,Product Pich 87,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0088,Product Pich 88,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0089,Product Pich 89,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0090,Product Pich 90,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0091,Product Pich 91,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0092,Product Pich 92,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0093,Product Pich 93,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0094,Product Pich 94,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0095,Product Pich 95,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0096,Product Pich 96,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0097,Product Pich 97,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0098,Product Pich 98,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0099,Product Pich 99,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0100,Product Pich 100,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0101,Product Pich 101,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0102,Product Pich 102,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0103,Product Pich 103,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0104,Product Pich 104,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0105,Product Pich 105,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0106,Product Pich 106,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0107,Product Pich 107,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0108,Product Pich 108,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0109,Product Pich 109,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
PD-0110,Product Pich 110,,CAT-001,2,10,20,, No Tax,,,,,,,,,,,,,,,no_image.png,standard
